,sim_name,method,expected_theta,theta_prom,error,est_theta_list,mic_array.d,mic_array.position,source.position,mic-source distance
544,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[5.0,5.0,1.0]",ECKART,55.008,55.238,0.0,"[[ 0.   59.99 55.13 53.45]
 [  nan  0.   55.13 52.6 ]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[8, 1, 1]",4.882622246293481
545,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[5.0,5.0,1.0]",HT,55.008,55.66,1e-05,"[[ 0.   59.99 55.13 53.45]
 [  nan  0.   55.13 55.13]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[8, 1, 1]",4.882622246293481
546,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[1.0,8.0,1.0]",Classic,45.83,48.453,0.00021,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[8, 1, 1]",9.759098319004682
547,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[1.0,8.0,1.0]",ROTH,45.83,48.453,0.00021,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[8, 1, 1]",9.759098319004682
548,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[1.0,8.0,1.0]",PHAT,45.83,48.453,0.00021,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[8, 1, 1]",9.759098319004682
549,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[1.0,8.0,1.0]",SCOT,45.83,48.453,0.00021,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[8, 1, 1]",9.759098319004682
550,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[1.0,8.0,1.0]",ECKART,45.83,48.453,0.00021,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[8, 1, 1]",9.759098319004682
551,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[1.0,8.0,1.0]",HT,45.83,48.453,0.00021,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[8, 1, 1]",9.759098319004682
552,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[8.0,2.0,1.0]",Classic,78.69,84.753,0.00113,"[[ 0.   90.   85.9  83.16]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 2, 1]","[8, 1, 1]",1.0198039027185568
553,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[8.0,2.0,1.0]",ROTH,78.69,84.753,0.00113,"[[ 0.   90.   85.9  83.16]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 2, 1]","[8, 1, 1]",1.0198039027185568
554,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[8.0,2.0,1.0]",PHAT,78.69,84.753,0.00113,"[[ 0.   90.   85.9  83.16]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 2, 1]","[8, 1, 1]",1.0198039027185568
555,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[8.0,2.0,1.0]",SCOT,78.69,84.753,0.00113,"[[ 0.   90.   85.9  83.16]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 2, 1]","[8, 1, 1]",1.0198039027185568
556,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[8.0,2.0,1.0]",ECKART,78.69,84.408,0.00101,"[[ 0.   90.   85.9  83.16]
 [  nan  0.   85.9  79.71]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 2, 1]","[8, 1, 1]",1.0198039027185568
557,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[8.0,2.0,1.0]",HT,78.69,84.753,0.00113,"[[ 0.   90.   85.9  83.16]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 2, 1]","[8, 1, 1]",1.0198039027185568
558,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[0.0,2.0,1.0]",Classic,7.306,18.025,0.00355,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[8, 1, 1]",7.863841300534999
559,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[0.0,2.0,1.0]",ROTH,7.306,18.025,0.00355,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[8, 1, 1]",7.863841300534999
560,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[0.0,2.0,1.0]",PHAT,7.306,18.025,0.00355,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[8, 1, 1]",7.863841300534999
561,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[0.0,2.0,1.0]",SCOT,7.306,18.025,0.00355,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[8, 1, 1]",7.863841300534999
562,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[0.0,2.0,1.0]",ECKART,7.306,18.902,0.00415,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[8, 1, 1]",7.863841300534999
563,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[0.0,2.0,1.0]",HT,7.306,18.025,0.00355,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[8, 1, 1]",7.863841300534999
564,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[3.0,0.0,1.0]",Classic,11.768,21.055,0.00266,"[[ 0.   21.73 21.73 17.68]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[8, 1, 1]",4.903060268852505
565,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[3.0,0.0,1.0]",ROTH,11.768,21.055,0.00266,"[[ 0.   21.73 21.73 17.68]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[8, 1, 1]",4.903060268852505
566,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[3.0,0.0,1.0]",PHAT,11.768,21.055,0.00266,"[[ 0.   21.73 21.73 17.68]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[8, 1, 1]",4.903060268852505
567,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[3.0,0.0,1.0]",SCOT,11.768,21.055,0.00266,"[[ 0.   21.73 21.73 17.68]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[8, 1, 1]",4.903060268852505
568,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[3.0,0.0,1.0]",ECKART,11.768,21.055,0.00266,"[[ 0.   21.73 21.73 17.68]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[8, 1, 1]",4.903060268852505
569,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[3.0,0.0,1.0]",HT,11.768,21.055,0.00266,"[[ 0.   21.73 21.73 17.68]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[8, 1, 1]",4.903060268852505
570,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[1.0,2.0,1.0]",Classic,8.366,18.902,0.00343,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[8, 1, 1]",6.873136110975833
571,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[1.0,2.0,1.0]",ROTH,8.366,18.902,0.00343,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[8, 1, 1]",6.873136110975833
572,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[1.0,2.0,1.0]",PHAT,8.366,18.902,0.00343,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[8, 1, 1]",6.873136110975833
573,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[1.0,2.0,1.0]",SCOT,8.366,18.902,0.00343,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[8, 1, 1]",6.873136110975833
574,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[1.0,2.0,1.0]",ECKART,8.366,18.025,0.00288,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[8, 1, 1]",6.873136110975833
575,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[1.0,2.0,1.0]",HT,8.366,18.902,0.00343,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[8, 1, 1]",6.873136110975833
576,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[5.0,3.0,1.0]",Classic,35.538,37.23,9e-05,"[[ 0.   38.18 38.18 35.92]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[8, 1, 1]",3.4409301068170506
577,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[5.0,3.0,1.0]",ROTH,35.538,37.23,9e-05,"[[ 0.   38.18 38.18 35.92]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[8, 1, 1]",3.4409301068170506
578,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[5.0,3.0,1.0]",PHAT,35.538,37.23,9e-05,"[[ 0.   38.18 38.18 35.92]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[8, 1, 1]",3.4409301068170506
579,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[5.0,3.0,1.0]",SCOT,35.538,37.23,9e-05,"[[ 0.   38.18 38.18 35.92]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[8, 1, 1]",3.4409301068170506
580,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[5.0,3.0,1.0]",ECKART,35.538,36.257,2e-05,"[[ 0.   38.18 34.74 33.52]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[8, 1, 1]",3.4409301068170506
581,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[5.0,3.0,1.0]",HT,35.538,37.23,9e-05,"[[ 0.   38.18 38.18 35.92]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[8, 1, 1]",3.4409301068170506
582,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[7.0,2.0,1.0]",Classic,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[8, 1, 1]",1.2806248474865696
583,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[7.0,2.0,1.0]",ROTH,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[8, 1, 1]",1.2806248474865696
584,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[7.0,2.0,1.0]",PHAT,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[8, 1, 1]",1.2806248474865696
585,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[7.0,2.0,1.0]",SCOT,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[8, 1, 1]",1.2806248474865696
586,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[7.0,2.0,1.0]",ECKART,51.34,45.32,0.00112,"[[ 0.   49.97 44.39 44.39]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[8, 1, 1]",1.2806248474865696
587,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[7.0,2.0,1.0]",HT,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[8, 1, 1]",1.2806248474865696
588,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[0.0,7.0,1.0]",Classic,37.569,41.818,0.00056,"[[ 0.   44.39 41.38 38.18]
 [  nan  0.   44.39 38.18]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[8, 1, 1]",9.840731680114036
589,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[0.0,7.0,1.0]",ROTH,37.569,41.818,0.00056,"[[ 0.   44.39 41.38 38.18]
 [  nan  0.   44.39 38.18]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[8, 1, 1]",9.840731680114036
590,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[0.0,7.0,1.0]",PHAT,37.569,41.818,0.00056,"[[ 0.   44.39 41.38 38.18]
 [  nan  0.   44.39 38.18]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[8, 1, 1]",9.840731680114036
591,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[0.0,7.0,1.0]",SCOT,37.569,41.818,0.00056,"[[ 0.   44.39 41.38 38.18]
 [  nan  0.   44.39 38.18]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[8, 1, 1]",9.840731680114036
592,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[0.0,7.0,1.0]",ECKART,37.569,42.712,0.00082,"[[ 0.   44.39 41.38 40.34]
 [  nan  0.   44.39 41.38]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[8, 1, 1]",9.840731680114036
593,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[0.0,7.0,1.0]",HT,37.569,41.818,0.00056,"[[ 0.   44.39 41.38 38.18]
 [  nan  0.   44.39 38.18]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[8, 1, 1]",9.840731680114036
594,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[8.0,7.0,1.0]",Classic,88.091,91.708,0.0004,"[[ 0.   94.1  92.05 90.  ]
 [  nan  0.   94.1  90.  ]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 7, 1]","[8, 1, 1]",6.003332407921453
595,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[8.0,7.0,1.0]",ROTH,88.091,91.708,0.0004,"[[ 0.   94.1  92.05 90.  ]
 [  nan  0.   94.1  90.  ]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 7, 1]","[8, 1, 1]",6.003332407921453
596,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[8.0,7.0,1.0]",PHAT,88.091,91.708,0.0004,"[[ 0.   94.1  92.05 90.  ]
 [  nan  0.   94.1  90.  ]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 7, 1]","[8, 1, 1]",6.003332407921453
597,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[8.0,7.0,1.0]",SCOT,88.091,91.708,0.0004,"[[ 0.   94.1  92.05 90.  ]
 [  nan  0.   94.1  90.  ]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 7, 1]","[8, 1, 1]",6.003332407921453
598,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[8.0,7.0,1.0]",ECKART,88.091,90.683,0.00021,"[[ 0.  94.1 90.  90. ]
 [ nan  0.  90.  90. ]
 [ nan  nan  0.  90. ]
 [ nan  nan  nan  0. ]]",0.1,"[8, 7, 1]","[8, 1, 1]",6.003332407921453
599,"sim_anechoic_d0.1_s[8.0,1.0,1.0]_m[8.0,7.0,1.0]",HT,88.091,91.708,0.0004,"[[ 0.   94.1  92.05 90.  ]
 [  nan  0.   94.1  90.  ]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 7, 1]","[8, 1, 1]",6.003332407921453
