,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.n,mic_array.position,source.position,source.fs
3314,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[10.0,1.0,1.0,]",PHAT,148.627,174.84,0.02121,"[[  0.   180.   180.   149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 1, 1]","[2, 6, 1]",4000
3315,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[10.0,1.0,1.0,]",SCOT,148.627,174.84,0.02121,"[[  0.   180.   180.   149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 1, 1]","[2, 6, 1]",4000
3316,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[10.0,1.0,1.0,]",ECKART,148.627,130.752,0.00986,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 1, 1]","[2, 6, 1]",4000
3317,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[10.0,1.0,1.0,]",HT,148.627,154.2,0.00096,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   149.04 180.  ]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 1, 1]","[2, 6, 1]",4000
3318,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[7.0,4.0,1.0,]",Classic,158.962,130.752,0.02456,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 4, 1]","[2, 6, 1]",4000
3319,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[7.0,4.0,1.0,]",ROTH,158.962,164.52,0.00095,"[[  0.   180.   149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 4, 1]","[2, 6, 1]",4000
3320,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[7.0,4.0,1.0,]",PHAT,158.962,164.52,0.00095,"[[  0.   180.   149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 4, 1]","[2, 6, 1]",4000
3321,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[7.0,4.0,1.0,]",SCOT,158.962,164.52,0.00095,"[[  0.   180.   149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 4, 1]","[2, 6, 1]",4000
3322,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[7.0,4.0,1.0,]",ECKART,158.962,130.752,0.02456,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 4, 1]","[2, 6, 1]",4000
3323,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[7.0,4.0,1.0,]",HT,158.962,149.04,0.00304,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 4, 1]","[2, 6, 1]",4000
3324,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[10.0,4.0,1.0,]",Classic,166.293,130.752,0.03899,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 4, 1]","[2, 6, 1]",4000
3325,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[10.0,4.0,1.0,]",ROTH,166.293,180.0,0.0058,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.45,0.1,4,"[10, 4, 1]","[2, 6, 1]",4000
3326,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[10.0,4.0,1.0,]",PHAT,166.293,180.0,0.0058,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.45,0.1,4,"[10, 4, 1]","[2, 6, 1]",4000
3327,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[10.0,4.0,1.0,]",SCOT,166.293,180.0,0.0058,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.45,0.1,4,"[10, 4, 1]","[2, 6, 1]",4000
3328,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[10.0,4.0,1.0,]",ECKART,166.293,130.752,0.03899,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 4, 1]","[2, 6, 1]",4000
3329,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[10.0,4.0,1.0,]",HT,166.293,169.68,0.00035,"[[  0.   149.04 149.04 180.  ]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 4, 1]","[2, 6, 1]",4000
3330,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[9.0,2.0,1.0,]",Classic,150.945,159.36,0.00219,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[9, 2, 1]","[2, 6, 1]",4000
3331,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[9.0,2.0,1.0,]",ROTH,150.945,174.84,0.01762,"[[  0.   180.   149.04 180.  ]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[9, 2, 1]","[2, 6, 1]",4000
3332,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[9.0,2.0,1.0,]",PHAT,150.945,169.68,0.01083,"[[  0.   180.   149.04 149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[9, 2, 1]","[2, 6, 1]",4000
3333,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[9.0,2.0,1.0,]",SCOT,150.945,169.68,0.01083,"[[  0.   180.   149.04 149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[9, 2, 1]","[2, 6, 1]",4000
3334,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[9.0,2.0,1.0,]",ECKART,150.945,139.403,0.00411,"[[  0.   149.04 115.39 124.87]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[9, 2, 1]","[2, 6, 1]",4000
3335,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[9.0,2.0,1.0,]",HT,150.945,149.04,0.00011,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[9, 2, 1]","[2, 6, 1]",4000
3336,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[10.0,6.0,1.0,]",Classic,180.0,130.752,0.07486,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 6, 1]","[2, 6, 1]",4000
3337,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[10.0,6.0,1.0,]",ROTH,180.0,154.028,0.02082,"[[  0.   180.   149.04  55.13]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 6, 1]","[2, 6, 1]",4000
3338,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[10.0,6.0,1.0,]",PHAT,180.0,180.0,0.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.45,0.1,4,"[10, 6, 1]","[2, 6, 1]",4000
3339,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[10.0,6.0,1.0,]",SCOT,180.0,180.0,0.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.45,0.1,4,"[10, 6, 1]","[2, 6, 1]",4000
3340,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[10.0,6.0,1.0,]",ECKART,180.0,130.752,0.07486,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 6, 1]","[2, 6, 1]",4000
3341,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[10.0,6.0,1.0,]",HT,180.0,169.68,0.00329,"[[  0.   149.04 149.04 180.  ]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 6, 1]","[2, 6, 1]",4000
3342,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[9.0,10.0,1.0,]",Classic,150.945,145.012,0.00109,"[[  0.   149.04 149.04 124.87]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[9, 10, 1]","[2, 6, 1]",4000
3343,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[9.0,10.0,1.0,]",ROTH,150.945,180.0,0.02606,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.45,0.1,4,"[9, 10, 1]","[2, 6, 1]",4000
3344,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[9.0,10.0,1.0,]",PHAT,150.945,180.0,0.02606,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.45,0.1,4,"[9, 10, 1]","[2, 6, 1]",4000
3345,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[9.0,10.0,1.0,]",SCOT,150.945,180.0,0.02606,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.45,0.1,4,"[9, 10, 1]","[2, 6, 1]",4000
3346,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[9.0,10.0,1.0,]",ECKART,150.945,150.172,2e-05,"[[  0.   180.   149.04 124.87]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[9, 10, 1]","[2, 6, 1]",4000
3347,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[9.0,10.0,1.0,]",HT,150.945,154.2,0.00033,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   149.04 180.  ]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[9, 10, 1]","[2, 6, 1]",4000
3348,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[6.0,10.0,1.0,]",Classic,136.397,145.012,0.00229,"[[  0.   149.04 149.04 124.87]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[6, 10, 1]","[2, 6, 1]",4000
3349,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[6.0,10.0,1.0,]",ROTH,136.397,164.52,0.02441,"[[  0.   180.   149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[6, 10, 1]","[2, 6, 1]",4000
3350,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[6.0,10.0,1.0,]",PHAT,136.397,164.52,0.02441,"[[  0.   180.   149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[6, 10, 1]","[2, 6, 1]",4000
3351,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[6.0,10.0,1.0,]",SCOT,136.397,164.52,0.02441,"[[  0.   180.   149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[6, 10, 1]","[2, 6, 1]",4000
3352,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[6.0,10.0,1.0,]",ECKART,136.397,139.403,0.00028,"[[  0.   149.04 115.39 124.87]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[6, 10, 1]","[2, 6, 1]",4000
3353,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[6.0,10.0,1.0,]",HT,136.397,159.36,0.01627,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[6, 10, 1]","[2, 6, 1]",4000
3354,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[7.0,1.0,1.0,]",Classic,136.123,130.752,0.00089,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 1, 1]","[2, 6, 1]",4000
3355,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[7.0,1.0,1.0,]",ROTH,136.123,164.52,0.02489,"[[  0.   180.   149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 1, 1]","[2, 6, 1]",4000
3356,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[7.0,1.0,1.0,]",PHAT,136.123,164.52,0.02489,"[[  0.   180.   149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 1, 1]","[2, 6, 1]",4000
3357,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[7.0,1.0,1.0,]",SCOT,136.123,164.52,0.02489,"[[  0.   180.   149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 1, 1]","[2, 6, 1]",4000
3358,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[7.0,1.0,1.0,]",ECKART,136.123,130.752,0.00089,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 1, 1]","[2, 6, 1]",4000
3359,"sim_T0.45s_d0.1_fs4000_s[2.0,6.0,1.0]_m[7.0,1.0,1.0,]",HT,136.123,149.04,0.00515,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 1, 1]","[2, 6, 1]",4000
3360,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,5.0,1.0,]",Classic,167.735,130.752,0.04222,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 5, 1]","[1, 7, 1]",4000
3361,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,5.0,1.0,]",ROTH,167.735,180.0,0.00464,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.45,0.1,4,"[10, 5, 1]","[1, 7, 1]",4000
3362,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,5.0,1.0,]",PHAT,167.735,180.0,0.00464,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.45,0.1,4,"[10, 5, 1]","[1, 7, 1]",4000
3363,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,5.0,1.0,]",SCOT,167.735,180.0,0.00464,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.45,0.1,4,"[10, 5, 1]","[1, 7, 1]",4000
3364,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,5.0,1.0,]",ECKART,167.735,130.752,0.04222,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 5, 1]","[1, 7, 1]",4000
3365,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,5.0,1.0,]",HT,167.735,164.52,0.00032,"[[  0.   149.04 149.04 180.  ]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 5, 1]","[1, 7, 1]",4000
3366,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[6.0,4.0,1.0,]",Classic,150.018,159.36,0.00269,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[6, 4, 1]","[1, 7, 1]",4000
3367,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[6.0,4.0,1.0,]",ROTH,150.018,169.68,0.01193,"[[  0.   180.   149.04 149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[6, 4, 1]","[1, 7, 1]",4000
3368,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[6.0,4.0,1.0,]",PHAT,150.018,174.84,0.01902,"[[  0.   180.   180.   149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[6, 4, 1]","[1, 7, 1]",4000
3369,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[6.0,4.0,1.0,]",SCOT,150.018,174.84,0.01902,"[[  0.   180.   180.   149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[6, 4, 1]","[1, 7, 1]",4000
3370,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[6.0,4.0,1.0,]",ECKART,150.018,164.52,0.00649,"[[  0.   180.   149.04 149.04]
 [   nan   0.   180.   149.04]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[6, 4, 1]","[1, 7, 1]",4000
3371,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[6.0,4.0,1.0,]",HT,150.018,174.84,0.01902,"[[  0.   180.   180.   149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[6, 4, 1]","[1, 7, 1]",4000
3372,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,1.0,1.0,]",Classic,146.889,130.752,0.00804,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 1, 1]","[1, 7, 1]",4000
3373,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,1.0,1.0,]",ROTH,146.889,174.84,0.02411,"[[  0.   180.   180.   149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 1, 1]","[1, 7, 1]",4000
3374,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,1.0,1.0,]",PHAT,146.889,174.84,0.02411,"[[  0.   180.   180.   149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 1, 1]","[1, 7, 1]",4000
3375,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,1.0,1.0,]",SCOT,146.889,174.84,0.02411,"[[  0.   180.   180.   149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 1, 1]","[1, 7, 1]",4000
3376,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,1.0,1.0,]",ECKART,146.889,130.752,0.00804,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 1, 1]","[1, 7, 1]",4000
3377,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,1.0,1.0,]",HT,146.889,159.36,0.0048,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 1, 1]","[1, 7, 1]",4000
3378,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[7.0,4.0,1.0,]",Classic,154.179,145.012,0.00259,"[[  0.   149.04 149.04 124.87]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 4, 1]","[1, 7, 1]",4000
3379,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[7.0,4.0,1.0,]",ROTH,154.179,174.84,0.01318,"[[  0.   180.   180.   149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 4, 1]","[1, 7, 1]",4000
3380,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[7.0,4.0,1.0,]",PHAT,154.179,174.84,0.01318,"[[  0.   180.   180.   149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 4, 1]","[1, 7, 1]",4000
3381,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[7.0,4.0,1.0,]",SCOT,154.179,174.84,0.01318,"[[  0.   180.   180.   149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 4, 1]","[1, 7, 1]",4000
3382,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[7.0,4.0,1.0,]",ECKART,154.179,130.752,0.01694,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 4, 1]","[1, 7, 1]",4000
3383,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[7.0,4.0,1.0,]",HT,154.179,164.52,0.0033,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[7, 4, 1]","[1, 7, 1]",4000
3384,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,4.0,1.0,]",Classic,161.94,133.795,0.02445,"[[  0.   149.04 115.39 124.87]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 4, 1]","[1, 7, 1]",4000
3385,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,4.0,1.0,]",ROTH,161.94,180.0,0.01007,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.45,0.1,4,"[10, 4, 1]","[1, 7, 1]",4000
3386,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,4.0,1.0,]",PHAT,161.94,180.0,0.01007,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.45,0.1,4,"[10, 4, 1]","[1, 7, 1]",4000
3387,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,4.0,1.0,]",SCOT,161.94,180.0,0.01007,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.45,0.1,4,"[10, 4, 1]","[1, 7, 1]",4000
3388,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,4.0,1.0,]",ECKART,161.94,130.752,0.03002,"[[  0.   149.04 115.39 106.61]
 [   nan   0.   149.04 115.39]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 4, 1]","[1, 7, 1]",4000
3389,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[10.0,4.0,1.0,]",HT,161.94,169.68,0.00185,"[[  0.   149.04 180.   149.04]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[10, 4, 1]","[1, 7, 1]",4000
3390,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[9.0,2.0,1.0,]",Classic,148.627,139.403,0.00263,"[[  0.   149.04 115.39 124.87]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.45,0.1,4,"[9, 2, 1]","[1, 7, 1]",4000
3391,"sim_T0.45s_d0.1_fs4000_s[1.0,7.0,1.0]_m[9.0,2.0,1.0,]",ROTH,148.627,180.0,0.03038,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.45,0.1,4,"[9, 2, 1]","[1, 7, 1]",4000
